,Method,Relative Error (%)
316,MALTS,1.7872990265015463
317,MALTS,13.094970649862997
318,MALTS,3.829461919846172
319,MALTS,4.523502228368921
320,MALTS,23.11990440388338
321,MALTS,9.88566716136904
322,MALTS,5.835028249358572
323,MALTS,3.2708302600607864
324,MALTS,9.619270682620938
325,MALTS,3.808318087052904
326,MALTS,44.528687320122
327,MALTS,6.788455513316549
328,MALTS,3.376338217106787
329,MALTS,5.430563326434677
330,MALTS,2.9292922089956566
331,MALTS,24.84358100805383
332,MALTS,18.458885739501547
333,MALTS,3.059905679538021
334,MALTS,4.416463805331068
335,MALTS,9.857331682902892
336,MALTS,0.16109588888141663
337,MALTS,15.608581680524884
338,MALTS,0.07880125595000374
339,MALTS,0.42058021825551334
340,MALTS,5.057094865008303
341,MALTS,7.382356639278401
342,MALTS,1.7618029615855464
343,MALTS,11.415374790274779
344,MALTS,4.165411711453774
345,MALTS,2.7121017575987576
346,MALTS,32.1104218324444
347,MALTS,7.970239487711965
348,MALTS,6.074177306552373
349,MALTS,3.191165812830673
350,MALTS,1.9854043761484303
351,MALTS,8.876034160213967
352,MALTS,2.831591968332662
353,MALTS,8.63644944719467
354,MALTS,7.1737672456343535
355,MALTS,0.7074162129870557
356,MALTS,7.10667168696715
357,MALTS,1.02202521755169
358,MALTS,3.137613202375601
359,MALTS,3.8833219706870925
360,MALTS,14.30213000555607
361,MALTS,8.548883300596334
362,MALTS,5.446021687393246
363,MALTS,21.965177937456424
364,MALTS,2.134410689956288
365,MALTS,2.530838103490974
366,MALTS,10.627624095811509
367,MALTS,2.117202632330946
368,MALTS,13.411222676536314
369,MALTS,18.415079178508748
370,MALTS,8.5347937245428
371,MALTS,2.9861116632301132
372,MALTS,12.830907695157423
373,MALTS,0.9001933768376578
374,MALTS,1.1564138207265506
375,MALTS,3.924179887603816
376,MALTS,6.765332766560802
377,MALTS,3.038525880832126
378,MALTS,8.556795259181479
379,MALTS,15.072809817160993
380,MALTS,1.7051580330898233
381,MALTS,10.273351389676954
382,MALTS,12.283068389939643
383,MALTS,7.6847240740038805
384,MALTS,21.593442518337774
385,MALTS,7.1678413181224325
386,MALTS,3.156154967961021
387,MALTS,2.7550872529530093
388,MALTS,6.179430272777756
389,MALTS,4.012580714248811
390,MALTS,4.783587738827695
391,MALTS,4.870874135062729
392,MALTS,2.563876868187304
393,MALTS,3.758319409755981
394,MALTS,1.3557760086906936
395,MALTS,3.5171186211953462
396,MALTS,12.486337462199742
397,MALTS,10.783148383446125
398,MALTS,4.395557976690633
399,MALTS,6.562032074831771
400,MALTS,6.212614443230686
401,MALTS,5.06572186843159
402,MALTS,2.261723435435393
403,MALTS,1.9501340447249285
404,MALTS,5.204631810572166
405,MALTS,1.552585114145662
406,MALTS,4.931047163480279
407,MALTS,6.558881675964494
408,MALTS,3.954096262880416
409,MALTS,3.6707926280487713
410,MALTS,3.780611316525029
411,MALTS,1.347282396385599
412,MALTS,1.6756982661773125
413,MALTS,1.4113005969824781
414,MALTS,1.460997463591517
415,MALTS,2.682959419367495
416,MALTS,1.9318985773423554
417,MALTS,3.1850713081721986
418,MALTS,7.360324767200932
419,MALTS,0.6323804099584818
420,MALTS,4.242413170881895
421,MALTS,4.2703214110390295
422,MALTS,28.98487996620409
423,MALTS,22.254855050277026
424,MALTS,4.537461719257972
425,MALTS,3.279307151167806
426,MALTS,5.287664124492224
427,MALTS,22.89776330459202
428,MALTS,11.056024844263735
429,MALTS,0.562315434532789
430,MALTS,9.037697417843829
431,MALTS,2.762764083560524
432,MALTS,8.561355815124218
433,MALTS,0.022294803851280423
434,MALTS,27.65067345999516
435,MALTS,5.847286371146562
436,MALTS,4.550725497101038
437,MALTS,6.836192031721977
438,MALTS,1.5807911939118933
439,MALTS,1.0978141512212234
440,MALTS,11.663356461556546
441,MALTS,6.2317377840751895
442,MALTS,1.194603984138523
443,MALTS,4.669504007982245
444,MALTS,4.672838801256306
445,MALTS,10.093243423683306
446,MALTS,2.8763619608362427
447,MALTS,6.146159816966527
448,MALTS,23.478393444434005
449,MALTS,1.2526999563709884
450,MALTS,4.788378755816016
451,MALTS,10.78187652589386
452,MALTS,29.71074337504121
453,MALTS,3.918816383615073
454,MALTS,2.580026358294198
455,MALTS,0.6743263336349506
456,MALTS,11.126471040726036
457,MALTS,12.640332400237956
458,MALTS,3.335255736023189
459,MALTS,0.4111420385998629
460,MALTS,6.730691140966513
461,MALTS,5.44607693198182
462,MALTS,0.2927799605305642
463,MALTS,29.548559824613957
464,MALTS,8.328257971317626
465,MALTS,1.3799245715710995
466,MALTS,9.21487037595807
467,MALTS,24.612067877130936
468,MALTS,0.3647016997036965
469,MALTS,1.8087341784634199
470,MALTS,16.905894786628398
471,MALTS,13.321414679288415
472,MALTS,7.293654136572143
473,MALTS,4.135696179645673
474,MALTS,3.930963771580002
475,MALTS,4.712233294900246
476,MALTS,14.533405290403776
477,MALTS,2.9055079143784064
478,MALTS,2.570788675284912
479,MALTS,6.920062240188482
480,MALTS,0.10271725839350718
481,MALTS,1.9306420215519309
482,MALTS,17.48132746360022
483,MALTS,1.3120217222933046
484,MALTS,9.13596998177502
485,MALTS,29.907452048538225
486,MALTS,1.3288382035731305
487,MALTS,2.4123929811061804
488,MALTS,8.701466409891864
489,MALTS,4.229410714279597
490,MALTS,36.3262486904742
491,MALTS,0.08073582408813575
492,MALTS,14.21478947358789
493,MALTS,17.272007742252143
494,MALTS,8.69217378998122
495,MALTS,2.142790519308851
496,MALTS,2.0483611066296694
497,MALTS,3.9911536160152266
498,MALTS,0.7264637512432363
499,MALTS,18.31369533061096
500,MALTS,19.531493228475245
501,MALTS,1.555433966256676
502,MALTS,2.9719367911177397
503,MALTS,2.939824633530118
504,MALTS,7.694331172931737
505,MALTS,18.528009339543885
506,MALTS,4.8078747513917826
507,MALTS,19.26215777434333
508,MALTS,7.012972566993423
509,MALTS,8.331339721347756
510,MALTS,7.927527110047232
511,MALTS,7.651692747551062
512,MALTS,3.8109870263158916
513,MALTS,1.0099776489167065
514,MALTS,25.465525248754094
515,MALTS,3.905362938049924
516,MALTS,14.316590535724943
517,MALTS,5.030696382126352
518,MALTS,2.4880736616952763
519,MALTS,0.050799409426759166
520,MALTS,19.719439762345065
521,MALTS,0.3390112470921859
522,MALTS,1.5119670105473038
523,MALTS,4.359746584057899
524,MALTS,3.1983896504172855
525,MALTS,2.585782920130365
526,MALTS,11.00066405299019
527,MALTS,2.1245553565409434
528,MALTS,7.659094142564471
529,MALTS,6.858005124519397
530,MALTS,3.9549259580580345
531,MALTS,4.371684945334607
532,MALTS,7.235679622130389
533,MALTS,6.975143636439925
534,MALTS,1.8439563184632932
535,MALTS,2.3719446284984254
536,MALTS,3.6437787680573797
537,MALTS,1.2224938717691172
538,MALTS,3.9657268419328635
539,MALTS,0.9226955915742
540,MALTS,6.153968156950061
541,MALTS,26.869483007155164
542,MALTS,2.1280431884730957
543,MALTS,7.851331679985376
544,MALTS,9.626660948922899
545,MALTS,2.7696500388160104
546,MALTS,10.43058941896023
547,MALTS,6.568273610838553
548,MALTS,1.2041768097763477
549,MALTS,6.641707432590935
550,MALTS,7.4127819513011115
551,MALTS,6.598653956553427
552,MALTS,2.4890635804874264
553,MALTS,6.443569743883303
554,MALTS,14.516693964735449
555,MALTS,18.175030105186593
556,MALTS,7.584915010393183
557,MALTS,3.0576947449467045
558,MALTS,7.373490313914728
559,MALTS,1.5769149791712938
560,MALTS,3.6724952873942027
561,MALTS,16.70141021706018
562,MALTS,8.989535205164984
563,MALTS,0.8003742922350479
564,MALTS,58.5641595822863
565,MALTS,6.06882032034997
566,MALTS,2.4600156011696885
567,MALTS,10.000067977739668
568,MALTS,1.0528114489317082
569,MALTS,0.2845946019189212
570,MALTS,3.2721727609905056
571,MALTS,2.7849290524039496
572,MALTS,4.7881954013440735
573,MALTS,19.34217456607256
574,MALTS,11.956022264796564
575,MALTS,1.0208549753302611
576,MALTS,39.899622559248556
577,MALTS,5.918016873732485
578,MALTS,5.237471430289266
579,MALTS,1.9891414290639675
580,MALTS,0.7883265228247412
581,MALTS,17.314587867411905
582,MALTS,8.048386762384354
583,MALTS,2.159322996491227
584,MALTS,6.089876545330344
585,MALTS,8.9041772789409
586,MALTS,4.012474138513302
587,MALTS,3.0710466380503574
588,MALTS,7.1699636014774235
589,MALTS,14.881454192993363
590,MALTS,1.9345680272403303
591,MALTS,0.48966242864125564
592,MALTS,2.328464703450998
593,MALTS,16.073272285535996
594,MALTS,15.09134639022027
595,MALTS,3.428852782071646
596,MALTS,6.301322098698009
597,MALTS,8.139997541249008
598,MALTS,5.4497557899407045
599,MALTS,6.40072365746189
600,MALTS,1.7389397645874012
601,MALTS,2.479353578676321
602,MALTS,24.627314396182513
603,MALTS,1.4997304125876272
604,MALTS,12.713923964267678
605,MALTS,2.245958547425736
606,MALTS,3.008360906378458
607,MALTS,5.361870763987794
608,MALTS,12.972581068661086
609,MALTS,8.80185786970119
610,MALTS,4.8357446083128135
611,MALTS,7.074917270601536
612,MALTS,4.36839999197656
613,MALTS,6.637714346533439
614,MALTS,17.286516975217904
615,MALTS,28.82304755630874
616,MALTS,8.903177687930613
617,MALTS,8.933833336686883
618,MALTS,0.10925704398728765
619,MALTS,4.695579272802638
620,MALTS,17.334037587904703
621,MALTS,3.355505926087093
622,MALTS,2.370636255002528
623,MALTS,16.996673431840108
624,MALTS,9.723509607774321
625,MALTS,2.8035019239797814
626,MALTS,10.625465319487269
627,MALTS,1.6467973292348959
628,MALTS,7.521238661905191
629,MALTS,3.0679176901629535
630,MALTS,1.5869549682999928
631,MALTS,3.5689779080357087
632,MALTS,1.5096468666415301
633,MALTS,3.540621218226957
634,MALTS,3.0009012250848754
635,MALTS,27.747711090018228
636,MALTS,1.2459258435389629
637,MALTS,3.8820784817481844
638,MALTS,0.1418198631748993
639,MALTS,2.7315849794401337
640,MALTS,4.372621709140068
641,MALTS,0.9788131925551764
642,MALTS,2.6899823627957216
643,MALTS,9.24523478581266
644,MALTS,3.6514153602380084
645,MALTS,3.870426583127001
646,MALTS,2.7276412810797677
647,MALTS,1.8705810556722535
648,MALTS,4.157935471997969
649,MALTS,9.542382278322831
650,MALTS,2.0111623412118185
651,MALTS,3.893260684872847
652,MALTS,2.014843221474615
653,MALTS,15.212133121778445
654,MALTS,0.15202510332952524
655,MALTS,3.7762651723693432
656,MALTS,12.32113154338165
657,MALTS,0.022986461352407214
658,MALTS,20.604574240408883
659,MALTS,11.960552179056382
660,MALTS,10.166106565982131
661,MALTS,20.471023542193816
662,MALTS,3.2705580816473714
663,MALTS,4.6852025459110935
664,MALTS,7.287847957626982
665,MALTS,1.2319508391041247
666,MALTS,8.29769206243689
667,MALTS,6.613487962093013
668,MALTS,6.341238314504981
669,MALTS,2.66387888954219
670,MALTS,2.131715974510699
671,MALTS,2.020204381335111
672,MALTS,8.927132857407582
673,MALTS,0.21898222327592112
674,MALTS,3.9540803556319655
675,MALTS,13.052850246246772
676,MALTS,7.485032551215602
677,MALTS,8.363514212574996
678,MALTS,5.72079190738556
679,MALTS,11.381528103280566
680,MALTS,2.118986743615301
681,MALTS,3.940851764429096
682,MALTS,8.563174534618016
683,MALTS,3.9545437784087945
684,MALTS,2.573636537189887
685,MALTS,6.241468893734145
686,MALTS,11.051197887574366
687,MALTS,17.99374225714459
688,MALTS,7.402960148324192
689,MALTS,0.2157562076054194
690,MALTS,1.1641509773939482
691,MALTS,2.220746504672749
692,MALTS,4.8998674849245685
693,MALTS,1.7566275687651227
694,MALTS,13.713097217402376
695,MALTS,8.240164542559535
696,MALTS,6.1664930405389455
697,MALTS,3.7517426898853214
698,MALTS,16.402111287251405
699,MALTS,3.791057641751235
700,MALTS,3.3242827887277344
701,MALTS,11.348285817963468
702,MALTS,1.0514533920446485
703,MALTS,8.590059166945514
704,MALTS,1.7237447190118123
705,MALTS,3.841433215407021
706,MALTS,0.6976710608598103
707,MALTS,1.5521391555958628
708,MALTS,1.3927087025688678
709,MALTS,3.827347618862194
710,MALTS,1.5431420824834392
711,MALTS,1.1940784967667957
712,MALTS,5.28343932879696
713,MALTS,6.684365622380247
714,MALTS,55.09638640116849
715,MALTS,5.4884203789292165
716,MALTS,0.5626177246129462
717,MALTS,14.044494724493466
718,MALTS,4.7286323884019605
719,MALTS,2.560665026844736
720,MALTS,13.818476321439203
721,MALTS,2.9103470902033424
722,MALTS,6.26048559673116
723,MALTS,1.6754409184100458
724,MALTS,5.544903943071322
725,MALTS,31.306648433617156
726,MALTS,2.1701500471374255
727,MALTS,0.9102251872432051
728,MALTS,7.515198108063208
729,MALTS,10.219073134779546
730,MALTS,9.02198858404797
731,MALTS,21.4729897206375
732,MALTS,0.10782732307665016
733,MALTS,3.7207109800683646
734,MALTS,0.15940364702982782
735,MALTS,4.1256595738538255
736,MALTS,8.103789376203535
737,MALTS,7.394273077846178
738,MALTS,4.321405379813873
739,MALTS,15.07352095437427
740,MALTS,30.063079493552475
741,MALTS,14.073701663754024
742,MALTS,29.809802066979252
743,MALTS,1.063488659603563
744,MALTS,10.505018152786969
745,MALTS,0.9428089859005524
746,MALTS,4.831016516606463
747,MALTS,19.86709179793328
748,MALTS,7.670736133233171
749,MALTS,7.97570838609151
750,MALTS,0.31942360295847955
751,MALTS,2.1627137532479606
752,MALTS,4.5594113656335615
753,MALTS,6.1940248324531275
754,MALTS,10.25263936648198
755,MALTS,1.6247796478837975
756,MALTS,1.7568689419075147
757,MALTS,2.6581336566269704
758,MALTS,0.34189850619677153
759,MALTS,6.643511765142526
760,MALTS,0.0823489019480809
761,MALTS,6.447141538077044
762,MALTS,7.3080938231283445
763,MALTS,3.3879716183938293
764,MALTS,9.270654979513946
765,MALTS,15.491581850772137
766,MALTS,0.9342552454380744
767,MALTS,7.458465495409401
768,MALTS,5.873495723980975
769,MALTS,33.73006958579336
770,MALTS,0.18955146027163525
771,MALTS,6.259610557652098
772,MALTS,4.246536505578255
773,MALTS,3.352865373789256
774,MALTS,26.67627788181853
775,MALTS,6.090608485088576
776,MALTS,6.577790619864023
777,MALTS,17.316161935842135
778,MALTS,5.219035231415053
779,MALTS,13.77139172310254
780,MALTS,2.1644689917044735
781,MALTS,17.44761215591583
782,MALTS,0.6397826554070141
783,MALTS,4.45599186850832
784,MALTS,4.3925948732214275
785,MALTS,1.2095590292571798
786,MALTS,7.632618363105595
787,MALTS,9.00909496475988
788,MALTS,26.177130383468306
789,MALTS,3.7664332851231914
790,MALTS,1.4754223592773208
791,MALTS,4.343650833822977
792,MALTS,0.13038943364401406
793,MALTS,1.7823679908168693
794,MALTS,2.431750831714332
795,MALTS,5.074229855121599
796,MALTS,1.7389128645154697
797,MALTS,18.842205378779266
798,MALTS,8.27413452765643
799,MALTS,13.126819873169277
800,MALTS,4.150168868493713
801,MALTS,14.447767394771391
802,MALTS,5.291471816974751
803,MALTS,20.662684993324078
804,MALTS,15.66882335667113
805,MALTS,11.194244740845374
806,MALTS,2.031729417692137
807,MALTS,40.981526789378975
808,MALTS,1.4769663572255516
809,MALTS,1.973579082739477
810,MALTS,2.673604771272735
811,MALTS,4.832959917405142
812,MALTS,10.025358767026272
813,MALTS,2.635974423400361
814,MALTS,4.176080690547904
815,MALTS,8.236374383410705
816,MALTS,8.586847660226736
817,MALTS,14.359156353273864
818,MALTS,7.394272590126039
819,MALTS,3.154375189868234
820,MALTS,1.8986991976070737
821,MALTS,4.531118104101659
822,MALTS,16.60196003601337
823,MALTS,13.491345944993807
824,MALTS,1.1948936808733535
825,MALTS,3.793698646339558
826,MALTS,2.92727317431264
827,MALTS,5.97138912197164
828,MALTS,8.335274540406843
829,MALTS,3.0151459760071355
830,MALTS,0.9195743021712092
831,MALTS,5.956465541075064
832,MALTS,14.973884818377108
833,MALTS,9.529514752045397
834,MALTS,9.963537476789721
835,MALTS,3.5431865961496314
836,MALTS,3.342305357502947
837,MALTS,5.000330908020623
838,MALTS,0.43553482680410643
839,MALTS,7.557260924250161
840,MALTS,4.485226224372325
841,MALTS,3.2779097880677197
842,MALTS,8.24310107186997
843,MALTS,14.891068048071995
844,MALTS,0.3347362161957695
845,MALTS,10.68515552435844
846,MALTS,0.9960476475145814
847,MALTS,32.53359795890213
848,MALTS,5.753235741072061
849,MALTS,9.465504400731673
850,MALTS,2.876400745384706
851,MALTS,2.01647347396406
852,MALTS,5.065823435476672
853,MALTS,1.2802357624225875
854,MALTS,12.38968388488454
855,MALTS,5.225411336467486
856,MALTS,28.063523038019454
857,MALTS,15.146270984640212
858,MALTS,7.143756623893909
859,MALTS,29.5982271409294
860,MALTS,2.2306149009656115
861,MALTS,3.8401439214723783
862,MALTS,22.917319538197283
863,MALTS,4.242234494505206
864,MALTS,0.01646783734535005
865,MALTS,5.536808101361671
866,MALTS,3.5727960808969375
867,MALTS,1.0333941100950141
868,MALTS,4.705194418114538
869,MALTS,30.049667987269324
870,MALTS,0.6191627257173543
871,MALTS,3.596834380699682
872,MALTS,9.170391504050624
873,MALTS,0.5531142884758762
874,MALTS,0.5486576648295552
875,MALTS,11.187811023308399
876,MALTS,3.7098010802472983
877,MALTS,2.946069857602052
878,MALTS,0.8525691094176613
879,MALTS,2.8677796200103884
880,MALTS,1.6952542402666946
881,MALTS,2.7932658455776505
882,MALTS,5.892946216344061
883,MALTS,2.5957419850748784
884,MALTS,10.574471884312503
885,MALTS,7.504244905665
886,MALTS,9.803644247228082
887,MALTS,10.690636231164971
888,MALTS,9.296708754611856
889,MALTS,4.337931147271365
890,MALTS,11.215257666875097
891,MALTS,31.169236510323202
892,MALTS,12.637967189157798
893,MALTS,8.04886056370624
894,MALTS,0.8165416344950565
895,MALTS,4.327761557548036
896,MALTS,7.932914596247734
897,MALTS,1.0211850920981793
898,MALTS,3.295439312296787
899,MALTS,10.433621328809972
900,MALTS,2.827317958132037
901,MALTS,3.7560803686606006
902,MALTS,13.417259156861933
903,MALTS,5.882806735688122
904,MALTS,1.2361970560653395
905,MALTS,1.5412997287447794
906,MALTS,14.531326042597717
907,MALTS,39.10242356986792
908,MALTS,6.88455290830188
909,MALTS,3.609377340179143
910,MALTS,2.5091680419352063
